id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W10-1731,0.0,0.0,0.0,proceedings of the joint 5th workshop on statistical machine translation and metricsmatr,proceedings of the joint fifth workshop on statistical machine translation and metricsmatr,proceedings of the joint fifth workshop on statistical machine translation and metricsmatr,proceedings of the joint 5th workshop on statistical machine translation and metricsmatr
P01-1031,0.0,0.0,0.0,gothenburg papers in com- putational linguistics,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,gothenburg papers in com- putational linguistics
P10-2014,1.0,1.0,1.0,,,proceedings of the acl 2010 conference short papers,proceedings of the acl 2010 conference short papers
S12-1007,0.0,0.0,0.0,first joint conference on lexical and computational semantics (*sem),semeval,semeval,first joint conference on lexical and computational semantics (*sem)
D13-1194,0.0,0.0,0.0,proceedings of the 2013 conference on empirical methods in natural language processing,emnlp,emnlp,proceedings of the 2013 conference on empirical methods in natural language processing
D09-1002,0.0,0.0,0.0,acl and afnlp,emnlp,emnlp,acl and afnlp
H91-1017,0.0,0.0,0.0,i,workshop on speech and natural language,workshop on speech and natural language,i
P11-4012,1.0,1.0,1.0,,,proceedings of the acl-hlt 2011 system demonstrations,proceedings of the acl-hlt 2011 system demonstrations
P10-1005,0.0,0.0,0.0,proceedings of the 48th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 48th annual meeting of the association for computational linguistics
W09-1602,0.0,0.0,0.0,proc. hlt-naacl,proceedings of the third international workshop on cross lingual information access: addressing the information need of multilingual societies (cliaws3),proceedings of the third international workshop on cross lingual information access: addressing the information need of multilingual societies (cliaws3),proc. hlt-naacl
P07-1085,0.0,0.0,0.0,proceedings of the 45th annual meeting of the association of computational linguistics,45th annual meeting of the association of computational linguistics,45th annual meeting of the association of computational linguistics,proceedings of the 45th annual meeting of the association of computational linguistics
D12-1023,0.0,0.0,0.0,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning,emnlp,emnlp,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning
P13-1118,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
D13-1132,0.0,0.0,0.0,proceedings of the 2013 conference on empirical methods in natural language processing,emnlp,emnlp,proceedings of the 2013 conference on empirical methods in natural language processing
J06-2005,0.0,0.0,0.0,proceedings of coling 1996,computational linguistics,computational linguistics,proceedings of coling 1996
E93-1038,0.0,0.0,0.0,journal of linguistics 29,conference of the european association for computational linguistics,conference of the european association for computational linguistics,journal of linguistics 29
P07-1107,0.0,0.0,0.0,proceedings of the 45th annual meeting of the association of computational linguistics,45th annual meeting of the association of computational linguistics,45th annual meeting of the association of computational linguistics,proceedings of the 45th annual meeting of the association of computational linguistics
N09-2058,0.0,0.0,0.0,proceedings of naacl hlt 2009: short papers,hlt-naacl, companion volume: short papers,hlt-naacl, companion volume: short papers,proceedings of naacl hlt 2009: short papers
P10-1092,0.0,0.0,0.0,proceedings of the 48th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 48th annual meeting of the association for computational linguistics
I05-1079,0.0,0.0,0.0,if the leftmost argument of lcss has the same value as the leftmost argument in lcsn1, the viewpoints of lcss and lcsn1 are same. thus, the active voice is selected and the case structure is left as is,second international joint conference on natural language processing: full papers,second international joint conference on natural language processing: full papers,if the leftmost argument of lcss has the same value as the leftmost argument in lcsn1, the viewpoints of lcss and lcsn1 are same. thus, the active voice is selected and the case structure is left as is
P84-1051,-1,0.0,-1,,international conference on computational linguistics and annual meeting of the association for computational linguistics,international conference on computational linguistics and annual meeting of the association for computational linguistics,
W10-4331,0.0,0.0,0.0,proceedings of sigdial 2010: the 11th annual meeting of the special interest group on discourse and dialogue,proceedings of the sigdial 2010 conference,proceedings of the sigdial 2010 conference,proceedings of sigdial 2010: the 11th annual meeting of the special interest group on discourse and dialogue
