id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W11-0612,1.0,1.0,1.0,,,A Survival Analysis of Fixation Times in Reading,A Survival Analysis of Fixation Times in Reading
P11-2112,1.0,1.0,1.0,,,Learning Condensed Feature Representations from Large Unsupervised Data Sets for Supervised Learning,Learning Condensed Feature Representations from Large Unsupervised Data Sets for Supervised Learning
D10-1031,1.0,1.0,1.0,,,Automatic Discovery of Manner Relations and its Applications,Automatic Discovery of Manner Relations and its Applications
W07-0312,1.0,1.0,1.0,,,WIRE: A Wearable Spoken Language Understanding System for the Military,WIRE: A Wearable Spoken Language Understanding System for the Military
S13-1020,1.0,1.0,1.0,,,UPC-CORE: What Can Machine Translation Evaluation Metrics and Wikipedia Do for Estimating Semantic Textual Similarity?,UPC-CORE: What Can Machine Translation Evaluation Metrics and Wikipedia Do for Estimating Semantic Textual Similarity?
W10-3216,0.0,0.0,0.0,A Preliminary Work on Causative Verbs in Hindi,A Preliminary Work on Hindi Causatives,A Preliminary Work on Hindi Causatives,A Preliminary Work on Causative Verbs in Hindi
J03-1006,0.0,0.0,0.0,Squibs and Discussions Weighted Deductive Parsing and Knuth's Algorithm,Weighted Deductive Parsing And Knuth's Algorithm,Weighted Deductive Parsing And Knuth's Algorithm,Squibs and Discussions Weighted Deductive Parsing and Knuth's Algorithm
C02-1014,0.0,0.0,0.0,Semiautomatic labelling of semantic features,Semiautomatic Labelling Of Semantic Features,Semiautomatic Labelling Of Semantic Features,Semiautomatic labelling of semantic features
N10-1144,1.0,1.0,1.0,,,Reformulating Discourse Connectives for Non-Expert Readers,Reformulating Discourse Connectives for Non-Expert Readers
W10-3803,1.0,1.0,1.0,,,Source-side Syntactic Reordering Patterns with Functional Words for Improved Phrase-based SMT,Source-side Syntactic Reordering Patterns with Functional Words for Improved Phrase-based SMT
C02-2022,0.0,0.0,0.0,Cross-linguistic phoneme correspondences,Cross Linguistic Phoneme Correspondences,Cross Linguistic Phoneme Correspondences,Cross-linguistic phoneme correspondences
W10-1731,-1,0.0,-1,,UCH-UPV English–Spanish System for WMT10,UCH-UPV English–Spanish System for WMT10,
P01-1031,0.0,0.0,0.0,Resolving Ellipsis in Clarification,Resolving Ellipsis In Clarification,Resolving Ellipsis In Clarification,Resolving Ellipsis in Clarification
P10-2014,1.0,1.0,1.0,,,Correcting Errors in a Treebank Based on Synchronous Tree Substitution Grammar,Correcting Errors in a Treebank Based on Synchronous Tree Substitution Grammar
S12-1007,0.0,0.0,0.0," Could you make me a favour and do coffee, please? " : Implications for Automatic Error Correction in English and Dutch,Could you make me a favour and do coffee, please?: Implications for Automatic Error Correction in English and Dutch,Could you make me a favour and do coffee, please?: Implications for Automatic Error Correction in English and Dutch," Could you make me a favour and do coffee, please? " : Implications for Automatic Error Correction in English and Dutch
D13-1194,0.0,0.0,0.0,Detection of Product Comparisons – How Far Does an Out-of-the-box Semantic Role Labeling System Take You?,Detection of Product Comparisons - How Far Does an Out-of-the-Box Semantic Role Labeling System Take You?,Detection of Product Comparisons - How Far Does an Out-of-the-Box Semantic Role Labeling System Take You?,Detection of Product Comparisons – How Far Does an Out-of-the-box Semantic Role Labeling System Take You?
D09-1002,1.0,1.0,1.0,,,Graph Alignment for Semi-Supervised Semantic Role Labeling,Graph Alignment for Semi-Supervised Semantic Role Labeling
H91-1017,0.0,0.0,0.0,USING SEMANTICS TO CORRECT PARSER OUTPUT FOR ATIS UTTERANCES,Using Semantics To Correct Parser Output For ATIS Utterances,Using Semantics To Correct Parser Output For ATIS Utterances,USING SEMANTICS TO CORRECT PARSER OUTPUT FOR ATIS UTTERANCES
P11-4012,1.0,1.0,1.0,,,An Interactive Machine Translation System with Online Learning,An Interactive Machine Translation System with Online Learning
P10-1005,1.0,1.0,1.0,,,Identifying Generic Noun Phrases,Identifying Generic Noun Phrases
W09-1602,0.0,0.0,0.0,Speech Retrieval in Unknown Languages: a Pilot Study *,Speech Retrieval in Unknown Languages: a Pilot Study,Speech Retrieval in Unknown Languages: a Pilot Study,Speech Retrieval in Unknown Languages: a Pilot Study *
P07-1085,1.0,1.0,1.0,,,Unsupervised Language Model Adaptation Incorporating Named Entity Information,Unsupervised Language Model Adaptation Incorporating Named Entity Information
D12-1023,1.0,1.0,1.0,,,Minimal Dependency Length in Realization Ranking,Minimal Dependency Length in Realization Ranking
P13-1118,0.0,0.0,0.0,DERIVBASE: Inducing and Evaluating a Derivational Morphology Resource for German,DErivBase: Inducing and Evaluating a Derivational Morphology Resource for German,DErivBase: Inducing and Evaluating a Derivational Morphology Resource for German,DERIVBASE: Inducing and Evaluating a Derivational Morphology Resource for German
D13-1132,1.0,1.0,1.0,,,Mining New Business Opportunities: Identifying Trend related Products by Leveraging Commercial Intents from Microblogs,Mining New Business Opportunities: Identifying Trend related Products by Leveraging Commercial Intents from Microblogs
J06-2005,0.0,0.0,0.0,Consistent Validation of Manual and Automatic Sense Annotations with the Aid of Semantic Graphs,Squibs: Consistent Validation of Manual and Automatic Sense Annotations with the Aid of Semantic Graphs,Squibs: Consistent Validation of Manual and Automatic Sense Annotations with the Aid of Semantic Graphs,Consistent Validation of Manual and Automatic Sense Annotations with the Aid of Semantic Graphs
E93-1038,0.0,0.0,0.0,Formal Properties of Metrical Structure,Formal Properties Of Metrical Structure,Formal Properties Of Metrical Structure,Formal Properties of Metrical Structure
P07-1107,1.0,1.0,1.0,,,Unsupervised Coreference Resolution in a Nonparametric Bayesian Model,Unsupervised Coreference Resolution in a Nonparametric Bayesian Model
N09-2058,0.0,0.0,0.0,Determining the Position of Adverbial Phrases in English,Determining the position of adverbial phrases in English,Determining the position of adverbial phrases in English,Determining the Position of Adverbial Phrases in English
P10-1092,1.0,1.0,1.0,,,String Extension Learning,String Extension Learning
I05-1079,1.0,1.0,1.0,,,Exploiting Lexical Conceptual Structure for Paraphrase Generation,Exploiting Lexical Conceptual Structure for Paraphrase Generation
P84-1051,0.0,0.0,0.0,MACHINE TRANSLATION : WHAT TYPE OF POST-EDITING ON WHAT TYPE OF DOCUMENTS FOR WHAT TYPE OF USERS,Machine Translation: What Type Of Post-Editing On What Type Of Documents For What Type Of Users,Machine Translation: What Type Of Post-Editing On What Type Of Documents For What Type Of Users,MACHINE TRANSLATION : WHAT TYPE OF POST-EDITING ON WHAT TYPE OF DOCUMENTS FOR WHAT TYPE OF USERS
W10-4331,1.0,1.0,1.0,,,Non-humanlike Spoken Dialogue: A Design Perspective,Non-humanlike Spoken Dialogue: A Design Perspective
L08-1060,0.0,0.0,0.0,BABYLON Parallel Text Builder: Gathering Parallel Texts for Low-Density Languages,Babylon Parallel Text Builder: Gathering Parallel Texts for Low-Density Languages,Babylon Parallel Text Builder: Gathering Parallel Texts for Low-Density Languages,BABYLON Parallel Text Builder: Gathering Parallel Texts for Low-Density Languages
W10-4106,1.0,1.0,1.0,,,Semantic class induction and its application for a Chinese voice search system,Semantic class induction and its application for a Chinese voice search system
E89-1018,0.0,0.0,0.0,Collocations in Multilingual Generation,Collocations In Multilingual Generation,Collocations In Multilingual Generation,Collocations in Multilingual Generation
W04-1506,0.0,0.0,0.0,Towards a Dependency Parser for Basque,Towards A Dependency Parser For Basque,Towards A Dependency Parser For Basque,Towards a Dependency Parser for Basque
P09-2033,1.0,1.0,1.0,,,English-Chinese Bi-Directional OOV Translation based on Web Mining and Supervised Learning,English-Chinese Bi-Directional OOV Translation based on Web Mining and Supervised Learning
W13-1732,1.0,1.0,1.0,,,Using N-gram and Word Network Features for Native Language Identification,Using N-gram and Word Network Features for Native Language Identification
W12-4302,1.0,1.0,1.0,,,Identifying Claimed Knowledge Updates in Biomedical Research Articles,Identifying Claimed Knowledge Updates in Biomedical Research Articles
N09-1001,1.0,1.0,1.0,,,Subjectivity Recognition on Word Senses via Semi-supervised Mincuts,Subjectivity Recognition on Word Senses via Semi-supervised Mincuts
N06-2032,0.0,0.0,0.0,Story Segmentation of Brodcast News in English, Mandarin and Arabic,Story Segmentation Of Broadcast News In English, Mandarin And Arabic,Story Segmentation Of Broadcast News In English, Mandarin And Arabic,Story Segmentation of Brodcast News in English, Mandarin and Arabic
C10-3009,1.0,1.0,1.0,,,A High-Performance Syntactic and Semantic Dependency Parser,A High-Performance Syntactic and Semantic Dependency Parser
H05-1113,0.0,0.0,0.0,Measuring the relative compositionality of verb-noun (V-N) collocations by integrating features,Measuring The Relative Compositionality Of Verb-Noun (V-N) Collocations By Integrating Features,Measuring The Relative Compositionality Of Verb-Noun (V-N) Collocations By Integrating Features,Measuring the relative compositionality of verb-noun (V-N) collocations by integrating features
W10-3306,1.0,1.0,1.0,,,Intrinsic Property-based Taxonomic Relation Extraction from Category Structure,Intrinsic Property-based Taxonomic Relation Extraction from Category Structure
C10-2151,1.0,1.0,1.0,,,Search with Synonyms: Problems and Solutions,Search with Synonyms: Problems and Solutions
W11-1415,1.0,1.0,1.0,,,Readability Annotation: Replacing the Expert by the Crowd,Readability Annotation: Replacing the Expert by the Crowd
P05-1043,0.0,0.0,0.0,Learning Stochastic OT Grammars: A Bayesian approach using Data Augmentation and Gibbs Sampling,Learning Stochastic OT Grammars: A Bayesian Approach Using Data Augmentation And Gibbs Sampling,Learning Stochastic OT Grammars: A Bayesian Approach Using Data Augmentation And Gibbs Sampling,Learning Stochastic OT Grammars: A Bayesian approach using Data Augmentation and Gibbs Sampling
P00-1076,0.0,0.0,0.0,Good Spelling of Vietnamese Texts, one aspect of computational linguistics in Vietnam,Panel: Good Spelling Of Vietnamese Texts,One Aspect Of Computational Linguistics In Vietnam,Panel: Good Spelling Of Vietnamese Texts,One Aspect Of Computational Linguistics In Vietnam,Good Spelling of Vietnamese Texts, one aspect of computational linguistics in Vietnam
P98-2162,1.0,1.0,1.0,,,Improving Statistical Natural Language Translation with Categories and Rules,Improving Statistical Natural Language Translation with Categories and Rules
D08-1071,1.0,1.0,1.0,,,Cross-Task Knowledge-Constrained Self Training,Cross-Task Knowledge-Constrained Self Training
P06-2046,0.0,0.0,0.0,Japanese Idiom Recognition: Drawing a Line between Literal and Idiomatic Meanings,Japanese Idiom Recognition: Drawing A Line Between Literal And Idiomatic Meanings,Japanese Idiom Recognition: Drawing A Line Between Literal And Idiomatic Meanings,Japanese Idiom Recognition: Drawing a Line between Literal and Idiomatic Meanings
W05-1604,0.0,0.0,0.0,Real-Time Stochastic Language Generation for Dialogue Systems,Real-Time Stochastic Language Generation For Dialogue Systems,Real-Time Stochastic Language Generation For Dialogue Systems,Real-Time Stochastic Language Generation for Dialogue Systems
I08-1051,0.0,0.0,0.0,Formalising Multi-layer Corpora in OWL DL – Lexicon Modelling, Querying and Consistency Control,Formalising Multi-layer Corpora in OWL DL - Lexicon Modelling, Querying and Consistency Control,Formalising Multi-layer Corpora in OWL DL - Lexicon Modelling, Querying and Consistency Control,Formalising Multi-layer Corpora in OWL DL – Lexicon Modelling, Querying and Consistency Control
W13-2120,1.0,1.0,1.0,,,Generation of Quantified Referring Expressions: Evidence from Experimental Data,Generation of Quantified Referring Expressions: Evidence from Experimental Data
N07-1038,0.0,0.0,0.0,Multiple Aspect Ranking using the Good Grief Algorithm,Multiple Aspect Ranking Using the Good Grief Algorithm,Multiple Aspect Ranking Using the Good Grief Algorithm,Multiple Aspect Ranking using the Good Grief Algorithm
P11-1105,1.0,1.0,1.0,,,A Joint Sequence Translation Model with Integrated Reordering,A Joint Sequence Translation Model with Integrated Reordering
I08-1037,1.0,1.0,1.0,,,Learning Patterns from the Web to Translate Named Entities for Cross Language Information Retrieval,Learning Patterns from the Web to Translate Named Entities for Cross Language Information Retrieval
H01-1072,0.0,0.0,0.0,T ¨ uSBL: A Similarity-Based Chunk Parser for Robust Syntactic Processing,TuSBL: A Similarity-Based Chunk Parser For Robust Syntactic Processing,TuSBL: A Similarity-Based Chunk Parser For Robust Syntactic Processing,T ¨ uSBL: A Similarity-Based Chunk Parser for Robust Syntactic Processing
W08-1406,1.0,1.0,1.0,,,Mixed-Source Multi-Document Speech-to-Text Summarization,Mixed-Source Multi-Document Speech-to-Text Summarization
W11-0419,1.0,1.0,1.0,,,Increasing Informativeness in Temporal Annotation,Increasing Informativeness in Temporal Annotation
C65-1019,-1,0.0,-1,,Pushdown Stores And Subscripts,Pushdown Stores And Subscripts,
W12-2514,1.0,1.0,1.0,,,Towards a computational approach to literary text analysis,Towards a computational approach to literary text analysis
C08-1059,1.0,1.0,1.0,,,Stopping Criteria for Active Learning of Named Entity Recognition,Stopping Criteria for Active Learning of Named Entity Recognition
H05-1029,0.0,0.0,0.0,Error Handling in the RavenClaw Dialog Management Framework,Error Handling In The RavenClaw Dialog Management Architecture,Error Handling In The RavenClaw Dialog Management Architecture,Error Handling in the RavenClaw Dialog Management Framework
P89-1023,0.0,0.0,0.0,COMPUTER AIDED INTERPRETATION OF LEXICAL COOCCURRENCES,Computer Aided Interpretation Of Lexical Cooccurrences,Computer Aided Interpretation Of Lexical Cooccurrences,COMPUTER AIDED INTERPRETATION OF LEXICAL COOCCURRENCES
