id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
P10-2003,1.0,1.0,1.0,,,2010,2010
D11-1066,1.0,1.0,1.0,,,2011,2011
W07-1420,0.0,0.0,0.0,2006,2007,2007,2006
W06-3904,-1,0.0,-1,,2006,2006,
P10-2062,1.0,1.0,1.0,,,2010,2010
W09-2410,0.0,0.0,0.0,2007,2009,2009,2007
P99-1007,0.0,0.0,0.0,1993,1999,1999,1993
E09-1060,1.0,1.0,1.0,,,2009,2009
W10-2917,1.0,1.0,1.0,,,2010,2010
W04-3233,0.0,0.0,0.0,1999,2004,2004,1999
W13-3606,-1,0.0,-1,,2013,2013,
W04-1015,0.0,0.0,0.0,1995,2004,2004,1995
C88-1081,0.0,0.0,0.0,1985,1988,1988,1985
W12-1625,1.0,1.0,1.0,,,2012,2012
W04-3205,0.0,0.0,0.0,1998,2004,2004,1998
D13-1172,1.0,1.0,1.0,,,2013,2013
P08-2021,-1,0.0,-1,,2008,2008,
C00-2159,0.0,0.0,0.0,1992,2000,2000,1992
W09-2817,1.0,1.0,1.0,,,2009,2009
P04-3018,0.0,0.0,0.0,2001,2004,2004,2001
W97-0804,-1,0.0,-1,,1997,1997,
W10-3010,1.0,1.0,1.0,,,2010,2010
W11-2026,-1,0.0,-1,,2011,2011,
W00-0725,0.0,0.0,0.0,1992,2000,2000,1992
W90-0110,0.0,0.0,0.0,1984,1990,1990,1984
I08-1070,0.0,0.0,0.0,2005,2008,2008,2005
E12-1055,-1,0.0,-1,,2012,2012,
C96-2116,0.0,0.0,0.0,1988,1996,1996,1988
W04-0834,0.0,0.0,0.0,2000,2004,2004,2000
W11-1705,-1,0.0,-1,,2011,2011,
P02-1006,-1,0.0,-1,,2002,2002,
A97-1012,0.0,0.0,0.0,1991,1997,1997,1991
P07-1073,0.0,0.0,0.0,2003,2007,2007,2003
Q13-1019,-1,0.0,-1,,2013,2013,
C10-2139,1.0,1.0,1.0,,,2010,2010
D11-1055,0.0,0.0,0.0,1989,2011,2011,1989
W01-0903,-1,0.0,-1,,2001,2001,
W04-1607,0.0,0.0,0.0,2003,2004,2004,2003
I08-2106,0.0,0.0,0.0,2001,2008,2008,2001
W05-0504,0.0,0.0,0.0,2004,2005,2005,2004
W04-1705,0.0,0.0,0.0,1998,2004,2004,1998
J09-4007,0.0,0.0,0.0,1992,2009,2009,1992
N07-1043,-1,0.0,-1,,2007,2007,
L08-1508,0.0,0.0,0.0,2007,2008,2008,2007
W06-1616,0.0,0.0,0.0,2004,2006,2006,2004
S10-1044,1.0,1.0,1.0,,,2010,2010
W10-4132,-1,0.0,-1,,2010,2010,
D12-1062,1.0,1.0,1.0,,,2012,2012
W00-1009,0.0,0.0,0.0,1998,2000,2000,1998
C08-1054,-1,0.0,-1,,2008,2008,
W11-1912,-1,0.0,-1,,2011,2011,
I05-2036,0.0,0.0,0.0,2004,2005,2005,2004
W06-3402,0.0,0.0,0.0,2004,2006,2006,2004
P07-1100,-1,0.0,-1,,2007,2007,
W00-0504,-1,0.0,-1,,2000,2000,
W09-3408,1.0,1.0,1.0,,,2009,2009
P05-1048,-1,0.0,-1,,2005,2005,
W13-3303,-1,0.0,-1,,2013,2013,
N10-1011,-1,0.0,-1,,2010,2010,
P05-2002,-1,0.0,-1,,2005,2005,
H90-1064,0.0,0.0,0.0,1989,1990,1990,1989
W03-1312,0.0,0.0,0.0,1989,2003,2003,1989
W06-1109,0.0,0.0,0.0,1997,2006,2006,1997
W93-0103,0.0,0.0,0.0,1979,1993,1993,1979
W09-1209,-1,0.0,-1,,2009,2009,
P11-4023,1.0,1.0,1.0,,,2011,2011
N04-1037,-1,0.0,-1,,2004,2004,
P93-1039,0.0,0.0,0.0,1991,1993,1993,1991
W04-0705,0.0,0.0,0.0,1999,2004,2004,1999
P11-1127,-1,0.0,-1,,2011,2011,
L08-1561,0.0,0.0,0.0,1996,2008,2008,1996
D13-1150,1.0,1.0,1.0,,,2013,2013
W12-2414,-1,0.0,-1,,2012,2012,
W98-1408,0.0,0.0,0.0,1979,1998,1998,1979
P11-1162,0.0,0.0,0.0,2007,2011,2011,2007
J12-2003,0.0,0.0,0.0,2000,2012,2012,2000
P11-2058,-1,0.0,-1,,2011,2011,
W04-0108,-1,0.0,-1,,2004,2004,
D11-1146,1.0,1.0,1.0,,,2011,2011
W07-1021,1.0,1.0,1.0,,,2007,2007
W07-0707,0.0,0.0,0.0,2004,2007,2007,2004
D11-1044,0.0,0.0,0.0,2003,2011,2011,2003
C02-1077,0.0,0.0,0.0,1997,2002,2002,1997
N07-2012,-1,0.0,-1,,2007,2007,
P90-1023,-1,0.0,-1,,1990,1990,
S10-1093,1.0,1.0,1.0,,,2010,2010
W00-0301,0.0,0.0,0.0,1996,2000,2000,1996
P05-2005,0.0,0.0,0.0,2002,2005,2005,2002
W09-2502,1.0,1.0,1.0,,,2009,2009
W91-0204,0.0,0.0,0.0,1978,1991,1991,1978
W07-2033,-1,0.0,-1,,2007,2007,
W02-0605,-1,0.0,-1,,2002,2002,
W07-1602,0.0,0.0,0.0,1993,2007,2007,1993
W10-3814,0.0,0.0,0.0,2003,2010,2010,2003
P97-1053,-1,0.0,-1,,1997,1997,
W07-2214,1.0,1.0,1.0,,,2007,2007
W13-2901,0.0,0.0,0.0,2010,2013,2013,2010
C10-1149,1.0,1.0,1.0,,,2010,2010
D07-1019,0.0,0.0,0.0,2005,2007,2007,2005
W10-1819,1.0,1.0,1.0,,,2010,2010
M92-1019,0.0,0.0,0.0,1991,1992,1992,1991
P08-1039,0.0,0.0,0.0,1999,2008,2008,1999
W09-3720,0.0,0.0,0.0,1998,2009,2009,1998
P98-1027,-1,0.0,-1,,1998,1998,
P13-1034,0.0,0.0,0.0,2011,2013,2013,2011
P10-1069,0.0,0.0,0.0,2007,2010,2010,2007
N01-1021,0.0,0.0,0.0,1959,2001,2001,1959
P11-1067,-1,0.0,-1,,2011,2011,
S12-1080,-1,0.0,-1,,2012,2012,
D07-1100,-1,0.0,-1,,2007,2007,
L08-1161,0.0,0.0,0.0,1986,2008,2008,1986
W05-0307,0.0,0.0,0.0,1994,2005,2005,1994
W04-0856,0.0,0.0,0.0,1992,2004,2004,1992
W97-1405,0.0,0.0,0.0,1987,1997,1997,1987
P13-2047,-1,0.0,-1,,2013,2013,
W13-1303,1.0,1.0,1.0,,,2013,2013
W09-2421,-1,0.0,-1,,2009,2009,
D07-1127,0.0,0.0,0.0,2003,2007,2007,2003
P11-3018,1.0,1.0,1.0,,,2011,2011
P13-2036,-1,0.0,-1,,2013,2013,
P09-2002,1.0,1.0,1.0,,,2009,2009
W09-3535,1.0,1.0,1.0,,,2009,2009
W12-0304,-1,0.0,-1,,2012,2012,
P85-1021,0.0,0.0,0.0,1982,1985,1985,1982
P11-2097,0.0,0.0,0.0,2009,2011,2011,2009
P12-1056,1.0,1.0,1.0,,,2012,2012
C10-2145,1.0,1.0,1.0,,,2010,2010
W10-2316,1.0,1.0,1.0,,,2010,2010
W12-1643,1.0,1.0,1.0,,,2012,2012
W99-0605,0.0,0.0,0.0,1998,1999,1999,1998
W12-3903,1.0,1.0,1.0,,,2012,2012
W12-2023,0.0,0.0,0.0,2010,2012,2012,2010
C88-1063,0.0,0.0,0.0,1983,1988,1988,1983
W07-2030,1.0,1.0,1.0,,,2007,2007
I08-3006,0.0,0.0,0.0,2000,2008,2008,2000
P01-1020,0.0,0.0,0.0,1998,2001,2001,1998
W09-3908,0.0,0.0,0.0,2008,2009,2009,2008
E12-1050,-1,0.0,-1,,2012,2012,
W06-0802,0.0,0.0,0.0,2003,2006,2006,2003
C90-1006,-1,0.0,-1,,1990,1990,
D09-1107,1.0,1.0,1.0,,,2009,2009
P09-1074,1.0,1.0,1.0,,,2009,2009
W10-4358,-1,0.0,-1,,2010,2010,
C80-1038,0.0,0.0,0.0,1977,1980,1980,1977
P07-1002,0.0,0.0,0.0,2006,2007,2007,2006
P10-2025,0.0,0.0,0.0,2005,2010,2010,2005
W12-2422,-1,0.0,-1,,2012,2012,
W09-3003,1.0,1.0,1.0,,,2009,2009
H94-1013,1.0,1.0,1.0,,,1994,1994
J02-1004,0.0,0.0,0.0,1995,2002,2002,1995
W12-1013,-1,0.0,-1,,2012,2012,
W03-0414,0.0,0.0,0.0,1990,2003,2003,1990
W06-1638,0.0,0.0,0.0,1997,2006,2006,1997
P11-1056,0.0,0.0,0.0,2003,2011,2011,2003
P08-1069,-1,0.0,-1,,2008,2008,
W09-1703,0.0,0.0,0.0,1997,2009,2009,1997
H92-1042,0.0,0.0,0.0,1990,1992,1992,1990
P01-1014,-1,0.0,-1,,2001,2001,
N10-1128,-1,0.0,-1,,2010,2010,
W03-0425,0.0,0.0,0.0,1996,2003,2003,1996
W05-1206,-1,0.0,-1,,2005,2005,
A97-1001,0.0,0.0,0.0,1994,1997,1997,1994
W05-0708,0.0,0.0,0.0,2004,2005,2005,2004
W10-0725,-1,0.0,-1,,2010,2010,
W03-1016,0.0,0.0,0.0,1994,2003,2003,1994
W09-3840,-1,0.0,-1,,2009,2009,
D11-1037,1.0,1.0,1.0,,,2011,2011
E09-1006,1.0,1.0,1.0,,,2009,2009
N10-1058,-1,0.0,-1,,2010,2010,
P02-1025,0.0,0.0,0.0,1996,2002,2002,1996
H90-1018,0.0,0.0,0.0,1988,1990,1990,1988
W05-0204,0.0,0.0,0.0,1984,2005,2005,1984
N09-2012,-1,0.0,-1,,2009,2009,
W11-2013,-1,0.0,-1,,2011,2011,
W04-3253,0.0,0.0,0.0,1998,2004,2004,1998
P03-1004,-1,0.0,-1,,2003,2003,
P13-2029,1.0,1.0,1.0,,,2013,2013
C04-1146,-1,0.0,-1,,2004,2004,
W12-1915,-1,0.0,-1,,2012,2012,
W13-4026,1.0,1.0,1.0,,,2013,2013
L08-1397,0.0,0.0,0.0,2005,2008,2008,2005
W13-2109,-1,0.0,-1,,2013,2013,
C10-1069,0.0,0.0,0.0,2005,2010,2010,2005
W02-1113,-1,0.0,-1,,2002,2002,
W02-1713,-1,0.0,-1,,2002,2002,
W07-1701,1.0,1.0,1.0,,,2007,2007
E85-1035,0.0,0.0,0.0,1983,1985,1985,1983
P98-1042,0.0,0.0,0.0,1995,1998,1998,1995
E12-1033,-1,0.0,-1,,2012,2012,
P08-2028,-1,0.0,-1,,2008,2008,
W10-3217,1.0,1.0,1.0,,,2010,2010
C65-1020,-1,0.0,-1,,1965,1965,
W10-0606,0.0,0.0,0.0,1998,2010,2010,1998
W00-1317,0.0,0.0,0.0,1996,2000,2000,1996
D12-1128,1.0,1.0,1.0,,,2012,2012
W11-1103,1.0,1.0,1.0,,,2011,2011
C90-3080,-1,0.0,-1,,1990,1990,
D13-1175,1.0,1.0,1.0,,,2013,2013
W09-1108,0.0,0.0,0.0,2007,2009,2009,2007
P07-1027,0.0,0.0,0.0,2005,2007,2007,2005
P09-1011,-1,0.0,-1,,2009,2009,
P10-1151,1.0,1.0,1.0,,,2010,2010
C02-1023,0.0,0.0,0.0,1996,2002,2002,1996
W96-0111,-1,0.0,-1,,1996,1996,
W00-0103,0.0,0.0,0.0,1973,2000,2000,1973
D10-1008,1.0,1.0,1.0,,,2010,2010
W02-2009,0.0,0.0,0.0,1991,2002,2002,1991
N10-1021,-1,0.0,-1,,2010,2010,
W05-0824,-1,0.0,-1,,2005,2005,
D09-1139,1.0,1.0,1.0,,,2009,2009
C90-1013,0.0,0.0,0.0,1986,1990,1990,1986
N10-3007,-1,0.0,-1,,2010,2010,
E09-1018,1.0,1.0,1.0,,,2009,2009
W98-0608,-1,0.0,-1,,1998,1998,
W06-3201,0.0,0.0,0.0,1996,2006,2006,1996
E06-1026,0.0,0.0,0.0,2004,2006,2006,2004
P09-4003,1.0,1.0,1.0,,,2009,2009
P10-1128,1.0,1.0,1.0,,,2010,2010
W03-1718,0.0,0.0,0.0,1996,2003,2003,1996
W06-0125,0.0,0.0,0.0,1989,2006,2006,1989
N13-1094,1.0,1.0,1.0,,,2013,2013
W04-0209,-1,0.0,-1,,2004,2004,
H05-1010,0.0,0.0,0.0,1997,2005,2005,1997
W10-4229,-1,0.0,-1,,2010,2010,
H93-1040,-1,0.0,-1,,1993,1993,
D10-1048,1.0,1.0,1.0,,,2010,2010
I05-3024,-1,0.0,-1,,2005,2005,
P13-1113,0.0,0.0,0.0,2008,2013,2013,2008
P09-3006,1.0,1.0,1.0,,,2009,2009
C10-1020,1.0,1.0,1.0,,,2010,2010
D13-1138,1.0,1.0,1.0,,,2013,2013
E99-1004,-1,0.0,-1,,1999,1999,
W06-3503,0.0,0.0,0.0,2001,2006,2006,2001
E06-1050,0.0,0.0,0.0,1990,2006,2006,1990
W97-0506,0.0,0.0,0.0,1992,1997,1997,1992
W13-1108,1.0,1.0,1.0,,,2013,2013
W06-2202,0.0,0.0,0.0,1999,2006,2006,1999
P10-2010,0.0,0.0,0.0,2009,2010,2010,2009
W07-0305,0.0,0.0,0.0,2003,2007,2007,2003
W13-1736,0.0,0.0,0.0,2007,2013,2013,2007
P03-1069,1.0,1.0,1.0,,,2003,2003
I08-1033,0.0,0.0,0.0,2006,2008,2008,2006
J07-3002,0.0,0.0,0.0,2005,2007,2007,2005
P11-2025,-1,0.0,-1,,2011,2011,
W07-1108,-1,0.0,-1,,2007,2007,
H05-1117,-1,0.0,-1,,2005,2005,
P85-1009,-1,0.0,-1,,1985,1985,
J03-4003,-1,0.0,-1,,2003,2003,
P12-2035,-1,0.0,-1,,2012,2012,
W08-1509,0.0,0.0,0.0,1998,2008,2008,1998
P92-1052,-1,0.0,-1,,1992,1992,
N13-1117,1.0,1.0,1.0,,,2013,2013
P98-2242,0.0,0.0,0.0,1985,1998,1998,1985
W10-1103,0.0,0.0,0.0,2004,2010,2010,2004
P13-2110,1.0,1.0,1.0,,,2013,2013
P92-1011,0.0,0.0,0.0,1978,1992,1992,1978
W07-1806,0.0,0.0,0.0,1996,2007,2007,1996
W07-1202,-1,0.0,-1,,2007,2007,
W98-1403,0.0,0.0,0.0,1994,1998,1998,1994
W04-0509,0.0,0.0,0.0,2001,2004,2004,2001
W11-1908,1.0,1.0,1.0,,,2011,2011
P09-3012,1.0,1.0,1.0,,,2009,2009
D10-1061,1.0,1.0,1.0,,,2010,2010
S12-1023,0.0,0.0,0.0,1974,2012,2012,1974
W94-0326,-1,0.0,-1,,1994,1994,
P93-1019,0.0,0.0,0.0,1990,1993,1993,1990
C86-1113,-1,0.0,-1,,1986,1986,
W02-1206,0.0,0.0,0.0,2001,2002,2002,2001
P10-1009,1.0,1.0,1.0,,,2010,2010
N13-1033,1.0,1.0,1.0,,,2013,2013
J02-2004,-1,0.0,-1,,2002,2002,
E09-1082,-1,0.0,-1,,2009,2009,
W10-0204,0.0,0.0,0.0,2005,2010,2010,2005
I08-5004,0.0,0.0,0.0,1997,2008,2008,1997
W12-2425,0.0,0.0,0.0,2004,2012,2012,2004
W10-0905,0.0,0.0,0.0,1998,2010,2010,1998
W09-2201,-1,0.0,-1,,2009,2009,
C86-1055,-1,0.0,-1,,1986,1986,
P91-1035,-1,0.0,-1,,1991,1991,
W07-0212,-1,0.0,-1,,2007,2007,
C94-2135,-1,0.0,-1,,1994,1994,
D10-1020,1.0,1.0,1.0,,,2010,2010
C04-1135,-1,0.0,-1,,2004,2004,
P13-3004,1.0,1.0,1.0,,,2013,2013
P11-2042,-1,0.0,-1,,2011,2011,
P09-1059,1.0,1.0,1.0,,,2009,2009
P10-3012,-1,0.0,-1,,2010,2010,
D12-1034,1.0,1.0,1.0,,,2012,2012
H92-1079,0.0,0.0,0.0,1989,1992,1992,1989
P05-1032,-1,0.0,-1,,2005,2005,
W09-0406,1.0,1.0,1.0,,,2009,2009
E99-1030,0.0,0.0,0.0,1997,1999,1999,1997
C10-2063,1.0,1.0,1.0,,,2010,2010
L08-1482,0.0,0.0,0.0,2005,2008,2008,2005
P06-1137,-1,0.0,-1,,2006,2006,
P10-1049,-1,0.0,-1,,2010,2010,
S12-1082,0.0,0.0,0.0,2010,2012,2012,2010
E93-1019,0.0,0.0,0.0,1991,1993,1993,1991
H92-1041,-1,0.0,-1,,1992,1992,
W11-2401,-1,0.0,-1,,2011,2011,
L08-1334,-1,0.0,-1,,2008,2008,
W12-3311,1.0,1.0,1.0,,,2012,2012
D13-1110,1.0,1.0,1.0,,,2013,2013
D09-1013,1.0,1.0,1.0,,,2009,2009
W10-1606,0.0,0.0,0.0,2009,2010,2010,2009
W05-1308,0.0,0.0,0.0,1999,2005,2005,1999
I05-3035,-1,0.0,-1,,2005,2005,
W09-3008,-1,0.0,-1,,2009,2009,
L08-1550,-1,0.0,-1,,2008,2008,
P84-1062,0.0,0.0,0.0,1980,1984,1984,1980
W10-3907,-1,0.0,-1,,2010,2010,
S13-2055,-1,0.0,-1,,2013,2013,
D10-1072,1.0,1.0,1.0,,,2010,2010
W13-2707,-1,0.0,-1,,2013,2013,
W10-2702,1.0,1.0,1.0,,,2010,2010
W13-4056,1.0,1.0,1.0,,,2013,2013
W09-2811,0.0,0.0,0.0,2002,2009,2009,2002
N12-1088,0.0,0.0,0.0,2010,2012,2012,2010
W11-1408,1.0,1.0,1.0,,,2011,2011
W01-0719,0.0,0.0,0.0,2000,2001,2001,2000
P94-1014,0.0,0.0,0.0,1992,1994,1994,1992
W05-0202,-1,0.0,-1,,2005,2005,
W03-1309,-1,0.0,-1,,2003,2003,
J09-1003,0.0,0.0,0.0,2004,2009,2009,2004
W10-1910,1.0,1.0,1.0,,,2010,2010
P11-3011,1.0,1.0,1.0,,,2011,2011
W07-2101,0.0,0.0,0.0,2006,2007,2007,2006
C04-1045,-1,0.0,-1,,2004,2004,
P03-1026,0.0,0.0,0.0,1996,2003,2003,1996
W04-3229,0.0,0.0,0.0,2000,2004,2004,2000
P13-2143,0.0,0.0,0.0,2006,2013,2013,2006
C02-2016,0.0,0.0,0.0,1998,2002,2002,1998
W09-1103,0.0,0.0,0.0,1991,2009,2009,1991
W02-0905,0.0,0.0,0.0,1993,2002,2002,1993
W03-0434,-1,0.0,-1,,2003,2003,
W13-2232,0.0,0.0,0.0,2005,2013,2013,2005
P13-1045,1.0,1.0,1.0,,,2013,2013
W04-1302,0.0,0.0,0.0,1997,2004,2004,1997
C10-1001,0.0,0.0,0.0,2003,2010,2010,2003
W07-1903,-1,0.0,-1,,2007,2007,
T75-2036,-1,0.0,-1,,1975,1975,
W05-1523,1.0,1.0,1.0,,,2005,2005
N06-1060,0.0,0.0,0.0,2004,2006,2006,2004
P93-1016,0.0,0.0,0.0,1986,1993,1993,1986
D11-1017,1.0,1.0,1.0,,,2011,2011
D09-1024,1.0,1.0,1.0,,,2009,2009
D12-1045,1.0,1.0,1.0,,,2012,2012
P06-2118,0.0,0.0,0.0,1997,2006,2006,1997
W12-4511,-1,0.0,-1,,2012,2012,
H89-2053,-1,0.0,-1,,1989,1989,
P13-1161,1.0,1.0,1.0,,,2013,2013
E09-1071,1.0,1.0,1.0,,,2009,2009
W08-0604,-1,0.0,-1,,2008,2008,
P10-4007,1.0,1.0,1.0,,,2010,2010
N04-3010,0.0,0.0,0.0,2000,2004,2004,2000
L08-1471,-1,0.0,-1,,2008,2008,
W08-1906,1.0,1.0,1.0,,,2008,2008
W09-3806,-1,0.0,-1,,2009,2009,
W09-0418,1.0,1.0,1.0,,,2009,2009
H91-1051,0.0,0.0,0.0,1988,1991,1991,1988
C04-1185,0.0,0.0,0.0,2001,2004,2004,2001
P06-2102,-1,0.0,-1,,2006,2006,
W11-2030,-1,0.0,-1,,2011,2011,
D10-1066,0.0,0.0,0.0,1991,2010,2010,1991
W99-0403,0.0,0.0,0.0,1997,1999,1999,1997
N09-3010,-1,0.0,-1,,2009,2009,
S10-1030,1.0,1.0,1.0,,,2010,2010
P05-1021,-1,0.0,-1,,2005,2005,
P12-1013,1.0,1.0,1.0,,,2012,2012
N10-1054,-1,0.0,-1,,2010,2010,
W12-1902,0.0,0.0,0.0,2011,2012,2012,2011
D11-1127,1.0,1.0,1.0,,,2011,2011
P06-1047,0.0,0.0,0.0,2003,2006,2006,2003
N12-1011,0.0,0.0,0.0,2001,2012,2012,2001
N12-1082,0.0,0.0,0.0,2011,2012,2012,2011
D11-1135,1.0,1.0,1.0,,,2011,2011
P13-2132,1.0,1.0,1.0,,,2013,2013
N13-1130,1.0,1.0,1.0,,,2013,2013
W90-0114,-1,0.0,-1,,1990,1990,
A94-1042,-1,0.0,-1,,1994,1994,
P02-1014,0.0,0.0,0.0,1995,2002,2002,1995
S12-1061,-1,0.0,-1,,2012,2012,
P13-2072,-1,0.0,-1,,2013,2013,
P98-1048,0.0,0.0,0.0,1990,1998,1998,1990
W13-3305,-1,0.0,-1,,2013,2013,
P98-1100,0.0,0.0,0.0,1997,1998,1998,1997
L08-1188,-1,0.0,-1,,2008,2008,
P13-2018,1.0,1.0,1.0,,,2013,2013
W10-2311,1.0,1.0,1.0,,,2010,2010
P03-2025,0.0,0.0,0.0,2002,2003,2003,2002
W98-1421,0.0,0.0,0.0,1997,1998,1998,1997
N10-1145,-1,0.0,-1,,2010,2010,
I05-3002,-1,0.0,-1,,2005,2005,
L08-1237,0.0,0.0,0.0,2005,2008,2008,2005
W09-3813,0.0,0.0,0.0,2006,2009,2009,2006
I08-2120,0.0,0.0,0.0,1990,2008,2008,1990
W13-0906,1.0,1.0,1.0,,,2013,2013
P01-1003,0.0,0.0,0.0,2000,2001,2001,2000
W09-2908,1.0,1.0,1.0,,,2009,2009
N06-2043,0.0,0.0,0.0,2001,2006,2006,2001
E99-1052,0.0,0.0,0.0,1997,1999,1999,1997
C92-3136,0.0,0.0,0.0,1979,1992,1992,1979
H94-1081,0.0,0.0,0.0,1989,1994,1994,1989
W10-1503,0.0,0.0,0.0,2009,2010,2010,2009
P12-1079,1.0,1.0,1.0,,,2012,2012
I08-1049,0.0,0.0,0.0,2004,2008,2008,2004
P11-1138,0.0,0.0,0.0,2006,2011,2011,2006
W12-1636,1.0,1.0,1.0,,,2012,2012
J79-1024,0.0,0.0,0.0,1973,1979,1979,1973
W03-2118,0.0,0.0,0.0,2001,2003,2003,2001
P13-1142,-1,0.0,-1,,2013,2013,
W11-1807,-1,0.0,-1,,2011,2011,
W12-3159,0.0,0.0,0.0,2004,2012,2012,2004
W99-0212,0.0,0.0,0.0,1998,1999,1999,1998
P04-1068,-1,0.0,-1,,2004,2004,
P08-2039,-1,0.0,-1,,2008,2008,
W13-3002,-1,0.0,-1,,2013,2013,
W04-0839,0.0,0.0,0.0,2002,2004,2004,2002
P86-1036,-1,0.0,-1,,1986,1986,
L08-1227,0.0,0.0,0.0,2007,2008,2008,2007
H05-1076,0.0,0.0,0.0,2001,2005,2005,2001
N10-1043,0.0,0.0,0.0,1995,2010,2010,1995
W09-0615,-1,0.0,-1,,2009,2009,
A00-2005,0.0,0.0,0.0,1999,2000,2000,1999
W04-2416,1.0,1.0,1.0,,,2004,2004
P06-1036,0.0,0.0,0.0,2001,2006,2006,2001
W08-0320,-1,0.0,-1,,2008,2008,
S12-1050,-1,0.0,-1,,2012,2012,
N12-1093,0.0,0.0,0.0,2010,2012,2012,2010
C02-1025,0.0,0.0,0.0,1997,2002,2002,1997
E91-1035,-1,0.0,-1,,1991,1991,
W99-0904,0.0,0.0,0.0,1974,1999,1999,1974
P09-1113,1.0,1.0,1.0,,,2009,2009
S12-1018,-1,0.0,-1,,2012,2012,
L08-1241,-1,0.0,-1,,2008,2008,
W10-4310,0.0,0.0,0.0,2007,2010,2010,2007
C02-1113,0.0,0.0,0.0,2000,2002,2002,2000
P13-1023,0.0,0.0,0.0,2009,2013,2013,2009
W03-1404,-1,0.0,-1,,2003,2003,
P06-1038,0.0,0.0,0.0,1999,2006,2006,1999
W96-0104,-1,0.0,-1,,1996,1996,
W05-0612,-1,0.0,-1,,2005,2005,
N09-2040,0.0,0.0,0.0,2078,2009,2009,2078
W04-2327,0.0,0.0,0.0,1995,2004,2004,1995
N09-2039,-1,0.0,-1,,2009,2009,
C08-2015,1.0,1.0,1.0,,,2008,2008
P09-2066,1.0,1.0,1.0,,,2009,2009
W98-1109,0.0,0.0,0.0,1993,1998,1998,1993
P13-2083,1.0,1.0,1.0,,,2013,2013
W13-1912,-1,0.0,-1,,2013,2013,
H05-1021,-1,0.0,-1,,2005,2005,
W97-0618,0.0,0.0,0.0,1992,1997,1997,1992
J11-1001,0.0,0.0,0.0,2008,2011,2011,2008
D11-1071,1.0,1.0,1.0,,,2011,2011
W06-1110,0.0,0.0,0.0,1991,2006,2006,1991
P03-2036,-1,0.0,-1,,2003,2003,
W91-0212,0.0,0.0,0.0,1990,1991,1991,1990
W06-2505,0.0,0.0,0.0,2004,2006,2006,2004
W09-2704,1.0,1.0,1.0,,,2009,2009
W08-2129,-1,0.0,-1,,2008,2008,
P06-1132,0.0,0.0,0.0,2004,2006,2006,2004
P12-1064,1.0,1.0,1.0,,,2012,2012
P10-1032,1.0,1.0,1.0,,,2010,2010
N07-2046,0.0,0.0,0.0,2005,2007,2007,2005
P10-2053,1.0,1.0,1.0,,,2010,2010
W12-0112,0.0,0.0,0.0,2009,2012,2012,2009
S13-2062,0.0,0.0,0.0,2010,2013,2013,2010
P09-2013,-1,0.0,-1,,2009,2009,
N13-1070,1.0,1.0,1.0,,,2013,2013
P10-2036,1.0,1.0,1.0,,,2010,2010
W09-2606,0.0,0.0,0.0,1985,2009,2009,1985
N07-2014,0.0,0.0,0.0,2005,2007,2007,2005
W12-0503,1.0,1.0,1.0,,,2012,2012
W04-2312,0.0,0.0,0.0,2001,2004,2004,2001
S10-1049,1.0,1.0,1.0,,,2010,2010
W11-1404,1.0,1.0,1.0,,,2011,2011
W07-2203,0.0,0.0,0.0,2006,2007,2007,2006
S10-1002,1.0,1.0,1.0,,,2010,2010
E12-2006,-1,0.0,-1,,2012,2012,
E12-3002,0.0,0.0,0.0,2006,2012,2012,2006
E85-1039,-1,0.0,-1,,1985,1985,
A00-2020,0.0,0.0,0.0,1999,2000,2000,1999
N09-2015,-1,0.0,-1,,2009,2009,
P04-1075,-1,0.0,-1,,2004,2004,
W09-3302,1.0,1.0,1.0,,,2009,2009
C10-2052,1.0,1.0,1.0,,,2010,2010
E09-3004,1.0,1.0,1.0,,,2009,2009
P10-1072,1.0,1.0,1.0,,,2010,2010
W08-0323,0.0,0.0,0.0,2002,2008,2008,2002
C10-2031,1.0,1.0,1.0,,,2010,2010
N03-4003,-1,0.0,-1,,2003,2003,
E85-1002,0.0,0.0,0.0,1981,1985,1985,1981
P06-2107,-1,0.0,-1,,2006,2006,
H01-1020,0.0,0.0,0.0,1997,2001,2001,1997
S10-1075,1.0,1.0,1.0,,,2010,2010
P98-2156,0.0,0.0,0.0,1986,1998,1998,1986
W11-0217,-1,0.0,-1,,2011,2011,
P13-4033,-1,0.0,-1,,2013,2013,
W11-0138,0.0,0.0,0.0,2010,2011,2011,2010
J06-1005,0.0,0.0,0.0,1999,2006,2006,1999
W02-1812,0.0,0.0,0.0,1995,2002,2002,1995
P09-1102,1.0,1.0,1.0,,,2009,2009
W12-2704,-1,0.0,-1,,2012,2012,
P08-1016,0.0,0.0,0.0,2000,2008,2008,2000
P05-1026,0.0,0.0,0.0,1976,2005,2005,1976
N07-1050,-1,0.0,-1,,2007,2007,
H93-1023,0.0,0.0,0.0,1991,1993,1993,1991
W02-1901,0.0,0.0,0.0,1989,2002,2002,1989
W08-2118,-1,0.0,-1,,2008,2008,
S13-1044,-1,0.0,-1,,2013,2013,
P12-1023,1.0,1.0,1.0,,,2012,2012
C00-1016,0.0,0.0,0.0,1996,2000,2000,1996
D11-1001,1.0,1.0,1.0,,,2011,2011
W04-2404,0.0,0.0,0.0,1994,2004,2004,1994
D09-1126,1.0,1.0,1.0,,,2009,2009
