id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
P06-1014,0.0,0.0,0.0,clustering of senses helps boost word sense,meaningful clustering of senses helps boost word sense disambiguation performance,meaningful clustering of senses helps boost word sense disambiguation performance,clustering of senses helps boost word sense
J05-1005,1.0,1.0,1.0,,,clustering syntactic positions with similar semantic requirements,clustering syntactic positions with similar semantic requirements
W07-1607,-1,0.0,-1,,automatically acquiring models of preposition use,automatically acquiring models of preposition use,
D09-1128,-1,0.0,-1,,accurate semantic class classifier for coreference resolution,accurate semantic class classifier for coreference resolution,
E99-1034,-1,0.0,-1,,finding content bearing terms using term similarities,finding content bearing terms using term similarities,
W08-1208,-1,0.0,-1,,human judgements in parallel treebank alignment,human judgements in parallel treebank alignment,
W10-0909,-1,0.0,-1,,learning rules from incomplete examples a pragmatic approach,learning rules from incomplete examples a pragmatic approach,
W12-0707,-1,0.0,-1,,dependency parsing domain adaptation using transductive svm,dependency parsing domain adaptation using transductive svm,
H89-1043,0.0,0.0,0.0,integrating speech and natural language,integrating speech and natural language processing,integrating speech and natural language processing,integrating speech and natural language
C10-2103,-1,0.0,-1,,evaluating performance of grammatical error detection to maximize learning effect,evaluating performance of grammatical error detection to maximize learning effect,
W06-2903,-1,0.0,-1,,non local modeling with a mixture of pcfgs,non local modeling with a mixture of pcfgs,
W05-0835,0.0,0.0,0.0,castell ´ on spain,a recursive statistical translation model,a recursive statistical translation model,castell ´ on spain
P87-1026,1.0,1.0,1.0,,,flush a flexible lexicon design,flush a flexible lexicon design
W04-1401,1.0,1.0,1.0,,,corporate language resources in multilingual content creation maintenance and leverage,corporate language resources in multilingual content creation maintenance and leverage
P11-1116,-1,0.0,-1,,nonlinear evidence fusion and propagation for hyponymy relation mining,nonlinear evidence fusion and propagation for hyponymy relation mining,
S13-2111,-1,0.0,-1,,scai extracting drug drug interactions using a rich feature vector,scai extracting drug drug interactions using a rich feature vector,
W05-0818,-1,0.0,-1,,lihla shared task system description,lihla shared task system description,
W13-1011,0.0,0.0,0.0,proceedings of the 9th workshop on multiword expressions mwe 2013 pages,automatic detection of stable grammatical features in n grams,automatic detection of stable grammatical features in n grams,proceedings of the 9th workshop on multiword expressions mwe 2013 pages
W09-3105,0.0,0.0,0.0,proceedings of the 2nd workshop on building and using comparable corpora acl,active learning of extractive reference summaries for lecture speech summarization,active learning of extractive reference summaries for lecture speech summarization,proceedings of the 2nd workshop on building and using comparable corpora acl
S10-1018,-1,0.0,-1,,sucre a modular system for coreference resolution,sucre a modular system for coreference resolution,
W04-0808,-1,0.0,-1,,an evaluation exercise for romanian word sense disambiguation,an evaluation exercise for romanian word sense disambiguation,
N09-3003,-1,0.0,-1,,exploring topic continuation follow up questions using machine learning,exploring topic continuation follow up questions using machine learning,
P09-2044,-1,0.0,-1,,finding hedges by chasing weasels hedge detection using wikipedia tags and shallow linguistic features,finding hedges by chasing weasels hedge detection using wikipedia tags and shallow linguistic features,
P08-1008,-1,0.0,-1,,contradictions and justifications extensions to the textual entailment task,contradictions and justifications extensions to the textual entailment task,
W10-4319,-1,0.0,-1,,route communication in dialogue a matter of principles,route communication in dialogue a matter of principles,
L08-1453,-1,0.0,-1,,annotating superlatives,annotating superlatives,
W06-1708,-1,0.0,-1,,the problem of ontology alignment on the web a first report,the problem of ontology alignment on the web a first report,
W12-3806,-1,0.0,-1,,bridging the gap between scope based and event based negation speculation annotations a bridge not too far,bridging the gap between scope based and event based negation speculation annotations a bridge not too far,
P11-1054,-1,0.0,-1,,in domain relation discovery with meta constraints via posterior regularization,in domain relation discovery with meta constraints via posterior regularization,
P05-1059,-1,0.0,-1,,stochastic lexicalized inversion transduction grammar for alignment,stochastic lexicalized inversion transduction grammar for alignment,
W10-4321,-1,0.0,-1,,learning dialogue strategies from older and younger simulated users,learning dialogue strategies from older and younger simulated users,
P13-1123,-1,0.0,-1,,conditional random fields for responsive surface realisation using global features,conditional random fields for responsive surface realisation using global features,
P86-1018,0.0,0.0,0.0,semantically significant patterns in dictionary,semantically significant patterns in dictionary definitions,semantically significant patterns in dictionary definitions,semantically significant patterns in dictionary
W10-1718,0.0,0.0,0.0,a toolkit for parsing based machine translation with syntax semirings discriminative training and other goodies zhifei,joshua 2 0 a toolkit for parsing based machine translation with syntax semirings discriminative training and other goodies,joshua 2 0 a toolkit for parsing based machine translation with syntax semirings discriminative training and other goodies,a toolkit for parsing based machine translation with syntax semirings discriminative training and other goodies zhifei
J13-2001,-1,0.0,-1,,a joint model to identify and align bilingual named entities,a joint model to identify and align bilingual named entities,
W12-6202,-1,0.0,-1,,practical finite state optimality theory,practical finite state optimality theory,
W02-1801,-1,0.0,-1,,extraction of translation unit from chinese english parallel corpora,extraction of translation unit from chinese english parallel corpora,
C10-2114,-1,0.0,-1,,dynamic parameters for cross document coreference,dynamic parameters for cross document coreference,
H05-1081,0.0,0.0,0.0,proceedings of human language technology conference and conference on empirical methods in natural language processing hlt,a robust combination strategy for semantic role labeling,a robust combination strategy for semantic role labeling,proceedings of human language technology conference and conference on empirical methods in natural language processing hlt
